"id","title","content","pub_date","source_url","category"
"https://www.cnn.com/2023/04/18/us/kansas-city-ralph-yarl-shooting-tuesday/index.html","White homeowner accused of shooting a Black teen who rang his doorbell turns himself in to face criminal charges","• 'A major part of Ralph died': Aunt of teen shot after ringing wrong doorbell speaks
• 20-year-old woman shot after friend turned into the wrong driveway in upstate New York, officials say","2023-04-19 09:59:05","https://www.cnn.com/2023/04/18/us/kansas-city-ralph-yarl-shooting-tuesday/index.html","Others"
"https://www.cnn.com/2023/04/18/us/maine-shooting-bowdoin-yarmouth/index.html","Maine authorities detained a person of interest after 4 people were found dead in a home and 3 others shot while driving","Maine authorities have detained a person of interest and continue to investigate after two shooting incidents that appear to be connected left at least four people dead and three others injured, state police said.","2023-04-19 07:19:51","https://www.cnn.com/2023/04/18/us/maine-shooting-bowdoin-yarmouth/index.html","Others"
"https://www.cnn.com/2023/04/18/us/mccurtain-county-oklahoma-officials-recording/index.html","Oklahoma governor calls on officials to resign over recording of racist and threatening remarks","","2023-04-18 23:03:17","https://www.cnn.com/2023/04/18/us/mccurtain-county-oklahoma-officials-recording/index.html","Others"
"https://www.cnn.com/2023/04/18/us/undocumented-immigrants-taxes-cec/index.html","Undocumented immigrants are paying their taxes today, too","It's a surprising fact that's often overlooked in the immigration debate.","2023-04-18 23:59:24","https://www.cnn.com/2023/04/18/us/undocumented-immigrants-taxes-cec/index.html","Others"
"https://www.cnn.com/audio/podcasts/the-assignment/episodes/42a2f0e2-066a-4675-82ff-afe2016a0bb5","Podcast: One country musician is calling for other artists to oppose assault rifles","",NULL,"https://www.cnn.com/audio/podcasts/the-assignment/episodes/42a2f0e2-066a-4675-82ff-afe2016a0bb5","Others"
"https://www.cnn.com/business/live-news/fox-news-dominion-trial-04-18-23/h_8d51e3ae2714edaa0dace837305d03b8","Dominion still has pending lawsuits against election deniers such as Rudy Giuliani and Sidney Powell","",NULL,"https://www.cnn.com/business/live-news/fox-news-dominion-trial-04-18-23/h_8d51e3ae2714edaa0dace837305d03b8","Others"
"https://www.cnn.com/business/live-news/fox-news-dominion-trial-04-18-23/index.html","Some on-air claims about Dominion Voting Systems were false, Fox News acknowledges in statement after deal is announced","","2023-04-19 18:14:51","https://www.cnn.com/business/live-news/fox-news-dominion-trial-04-18-23/index.html","Others"
"https://www.cnn.com/cnn-underscored/deals/best-amazon-deals-2023-04-12?iid=CNNUnderscoredHPcontainer","The 10 best Amazon deals to shop this week","",NULL,"https://www.cnn.com/cnn-underscored/deals/best-amazon-deals-2023-04-12?iid=CNNUnderscoredHPcontainer","Others"
"https://www.cnn.com/cnn-underscored/deals/dyson-supersonic-sale-2023-04-17?iid=CNNUnderscoredHPcontainer?iid=CNNUnderscoredHPcontainer","The beloved Dyson Supersonic hair dryer is at its lowest price ever","",NULL,"https://www.cnn.com/cnn-underscored/deals/dyson-supersonic-sale-2023-04-17?iid=CNNUnderscoredHPcontainer?iid=CNNUnderscoredHPcontainer","Others"
"https://www.cnn.com/cnn-underscored/deals/wayfair-way-day-2023-04-17?iid=CNNUnderscoredHPcontainer","Everything you need to know about Way Day 2023, Wayfair's biggest sale of the year","",NULL,"https://www.cnn.com/cnn-underscored/deals/wayfair-way-day-2023-04-17?iid=CNNUnderscoredHPcontainer","Others"
"https://www.cnn.com/cnn-underscored/fashion/mens-spring-fashion-style-guide?iid=CNNUnderscoredHPcontainer","A head-to-toe guide of how men should dress this spring, and where they should shop","",NULL,"https://www.cnn.com/cnn-underscored/fashion/mens-spring-fashion-style-guide?iid=CNNUnderscoredHPcontainer","Others"
"https://www.cnn.com/cnn-underscored/gifts/best-mothers-day-gifts-2023?iid=CNNUnderscoredHPcontainer","Mother's Day is around the corner. Here are 50+ thoughtful gifts she'll love","",NULL,"https://www.cnn.com/cnn-underscored/gifts/best-mothers-day-gifts-2023?iid=CNNUnderscoredHPcontainer","Others"
"https://www.cnn.com/cnn-underscored/home/editors-favorite-sustainable-products?iid=CNNUnderscoredHPcontainer","50+ products to make your life easier and our planet cleaner","",NULL,"https://www.cnn.com/cnn-underscored/home/editors-favorite-sustainable-products?iid=CNNUnderscoredHPcontainer","Others"
"https://www.cnn.com/cnn-underscored/home/how-to-compost-at-home?iid=CNNUnderscoredHPcontainer","Composting is an easy way to reduce food waste. Here's how to do it","",NULL,"https://www.cnn.com/cnn-underscored/home/how-to-compost-at-home?iid=CNNUnderscoredHPcontainer","Others"
"https://www.cnn.com/cnn-underscored/money/high-yield-savings-accounts?iid=CNNUnderscoredHPcontainer","The 7 best high-yield savings accounts of April 2023","",NULL,"https://www.cnn.com/cnn-underscored/money/high-yield-savings-accounts?iid=CNNUnderscoredHPcontainer","Others"
"https://www.cnn.com/cnn-underscored/money/how-to-file-taxes?iid=CNNUnderscoredHPcontainer","Taxes are due tomorrow. Here's how to file for an extension","",NULL,"https://www.cnn.com/cnn-underscored/money/how-to-file-taxes?iid=CNNUnderscoredHPcontainer","Others"
"https://www.cnn.com/cnn-underscored/reviews/best-bidets?iid=CNNUnderscoredHPcontainer","Bidets save you money and reduce waste — we tested the best options out there","",NULL,"https://www.cnn.com/cnn-underscored/reviews/best-bidets?iid=CNNUnderscoredHPcontainer","Others"
"https://www.cnn.com/cnn-underscored/reviews/mmmat-silicone-mats?iid=CNNUnderscoredHPcontainer","We stopped using aluminum foil for cooking and you should too. Here's what to use instead","",NULL,"https://www.cnn.com/cnn-underscored/reviews/mmmat-silicone-mats?iid=CNNUnderscoredHPcontainer","Others"
"https://www.cnn.com/cnn-underscored/travel/amazon-travel-products?iid=CNNUnderscoredHPcontainer","42 of the most useful travel products you can buy on Amazon","",NULL,"https://www.cnn.com/cnn-underscored/travel/amazon-travel-products?iid=CNNUnderscoredHPcontainer","Others"
"https://www.cnn.com/europe/live-news/russia-ukraine-war-news-04-18-23/index.html","Russia is 'going backwards' in equipment and deploying post WWII-era tanks, according to Western officials","• Jailed Wall Street Journal reporter Evan Gershkovich denied detention appeal in Moscow
• Putin visits Russian troops at military headquarters in Kherson
• Watch moment WSJ journalist appears in Russian court",NULL,"https://www.cnn.com/europe/live-news/russia-ukraine-war-news-04-18-23/index.html","Others"
"https://www.cnn.com/style/article/ai-photo-win-sony-scli-intl/index.html","Artist rejects photo prize after AI-generated image wins award","A German artist has rejected an award from a prestigious international photography competition after revealing that his submission was generated by Artificial Intelligence (AI).","2023-04-18 20:57:54","https://www.cnn.com/style/article/ai-photo-win-sony-scli-intl/index.html","Others"
"https://www.cnn.com/style/article/marilyn-minter-artist-elder-sex/index.html","Erotic images of seniors show sex and intimacy in new light","What does intimacy look like for seniors? There's no end to sex scenes and other steamy content featuring the young and unwrinkled, but past a certain age, popular culture largely draws a blank — or treats sex as a punchline.","2023-04-18 08:54:57","https://www.cnn.com/style/article/marilyn-minter-artist-elder-sex/index.html","Others"
"https://www.cnn.com/travel/article/high-speed-rail-us/index.html","High speed trains are racing across the world. But not in America","High speed trains have proved their worth across the world over the past 50 years.","2023-04-19 08:09:40","https://www.cnn.com/travel/article/high-speed-rail-us/index.html","Others"
"https://www.cnn.com/travel/article/southwest-airlines-flight-delays/index.html","Southwest says flights resumed after delays caused by 'tech issues'","• Delta Air Lines reports record bookings for summer travel
• Air France and Airbus acquitted in trial over 2009 plane crash","2023-04-18 22:45:29","https://www.cnn.com/travel/article/southwest-airlines-flight-delays/index.html","Others"
"https://www.cnn.com/travel/article/worlds-longest-cycling-tunnel/index.html","'World's longest' purpose-built cycling tunnel opens in Norway","There are many ways to explore the seven mountains that surround the picturesque UNESCO World Heritage city of Bergen on Norway's fjord-studded west coast. The newest, however, might well be record-breaking.","2023-04-18 16:14:27","https://www.cnn.com/travel/article/worlds-longest-cycling-tunnel/index.html","Others"
"https://www.cnn.com/videos/business/2023/04/18/desantis-disney-competition-panel-reax-pt-vpx.cnn","'My stomach is hurting from laughing': Hear panelist's reaction to DeSantis' threat to Disney","CNN panelists react to Florida Gov. Ron DeSantis floating the idea of building a competing theme park next to Disney World in Orlando.","2023-04-18 08:54:56","https://www.cnn.com/videos/business/2023/04/18/desantis-disney-competition-panel-reax-pt-vpx.cnn","Others"
"https://www.cnn.com/videos/politics/2023/04/18/jake-tapper-dominion-lawsuit-settlement-fox-news-statement-lead-vpx.cnn","'Difficult to say with a straight face': Tapper reacts to Fox News' statement on settlement","A settlement has been reached in Dominion Voting Systems' defamation case against Fox News, the judge for the case announced. The network will pay more than $787 million to Dominion, a lawyer for the company said.","2023-04-19 02:47:44","https://www.cnn.com/videos/politics/2023/04/18/jake-tapper-dominion-lawsuit-settlement-fox-news-statement-lead-vpx.cnn","Others"
"https://www.cnn.com/videos/politics/2023/04/18/kevin-mccarthy-wall-street-speech-debt-ceiling-biden-economy-vpx.cnn","McCarthy slams Biden in handling of US debt","House Speaker Kevin McCarthy traveled to Wall Street on Monday to deliver a fresh warning that the House GOP majority will refuse to lift a cap on government borrowing unless Biden agrees to spending cuts that would effectively neutralize his domestic agenda.","2023-04-19 03:33:01","https://www.cnn.com/videos/politics/2023/04/18/kevin-mccarthy-wall-street-speech-debt-ceiling-biden-economy-vpx.cnn","Others"
"https://www.cnn.com/videos/tech/2023/04/18/apple-store-mumbai-india-ceo-tim-cook-vedika-sud-ovn-biz-ldn-vpx.cnn","Apple CEO was presented with an original Macintosh. See his reaction","CEO Tim Cook personally welcomed customers to the new Apple store in Mumbai as the tech company opens its first retail stores in India. CNN's Vedika Sud reports.","2023-04-18 14:47:25","https://www.cnn.com/videos/tech/2023/04/18/apple-store-mumbai-india-ceo-tim-cook-vedika-sud-ovn-biz-ldn-vpx.cnn","Others"
"https://www.cnn.com/videos/travel/2023/03/17/pilot-lands-on-dubai-helipad-cprog-orig-aw-ao.cnn","Pilot makes history after landing on top of a 56-story hotel","Polish pilot Lukasz Czepiela made history after landing a plane on a helipad at the top of a 56-story hotel in Dubai.","2023-03-19 16:52:30","https://www.cnn.com/videos/travel/2023/03/17/pilot-lands-on-dubai-helipad-cprog-orig-aw-ao.cnn","Others"
"https://www.cnn.com/videos/travel/2023/04/18/century-old-shipwrecks-lake-superior-discovery-contd-orig-zt.cnn","These ships disappeared in Lake Superior a century ago. Watch as they're found again","The Great Lakes Shipwreck Historical Society has found two of three ships that sank in the same Lake Superior storm more than a century ago, locating one in 2021 and the other in 2022.","2023-04-19 00:59:01","https://www.cnn.com/videos/travel/2023/04/18/century-old-shipwrecks-lake-superior-discovery-contd-orig-zt.cnn","Others"
"https://www.cnn.com/videos/us/2023/04/18/jeremy-renner-snowplow-accident-bodycam-nc-melas-contd-vpx.cnn","Newly released video shows scene of Jeremy Renner's snowplow accident","Newly released body camera footage shows firefighters and sheriff's deputies rushing to help actor Jeremy Renner after a near-fatal snowplow accident in January. The ""Avengers"" actor broke more than 30 bones and suffered other severe injuries. CNN's Chloe Melas has more.","2023-04-18 19:39:43","https://www.cnn.com/videos/us/2023/04/18/jeremy-renner-snowplow-accident-bodycam-nc-melas-contd-vpx.cnn","Others"
"https://www.cnn.com/videos/us/2023/04/18/pizza-guy-trips-perp-moos-cprog-orig-bdk.cnn","See pizza delivery guy take out suspect fleeing police","Pizza guy delivers more than a pie, taking out a fleeing suspect. CNN's Jeanne Moos shows him putting his best foot forward.","2023-04-18 22:10:22","https://www.cnn.com/videos/us/2023/04/18/pizza-guy-trips-perp-moos-cprog-orig-bdk.cnn","Others"
"https://www.cnn.com/videos/world/2023/04/18/india-ex-lawmaker-atiq-ahmed-assassination-sud-pkg-contd-ovn-intl-hnk-vpx.cnn","Repeated gunshots fired on live TV as ex-lawmaker shot by assassins","Atiq Ahmed, a former lawmaker in India's parliament, convicted of kidnapping, was shot dead along with his brother while police were escorting them for a medical check-up in a slaying caught on live television on Saturday. CNN's Vedika Sud reports.","2023-04-18 15:11:42","https://www.cnn.com/videos/world/2023/04/18/india-ex-lawmaker-atiq-ahmed-assassination-sud-pkg-contd-ovn-intl-hnk-vpx.cnn","Others"
"https://www.foxnews.com/politics/3-american-troops-killed-25-injured-attack-jordan-base-near-syria-border","3 American troops killed, 25 injured in attack on Jordan base near Syria border","Three U.S. service members were killed and at least 25 others were injured in a drone attack on an outpost in northeast Jordan near the Syrian border, U.S. Central Command confirmed on Sunday.  But a senior U.S. defense official told Fox News the injury toll could rise to higher than 25 Americans. Most, if not all, of those injured and killed were Army soldiers based in northern Jordan near the Syrian border at a base known as Tower 22, which has been in support of the counter-ISIS mission for year, the official said.  Some of the 25-plus injured have been medically evacuated from the base, likely to Landstuhl in Germany, according to the official. It is not clear if they were hit while sleeping in the residential compound at the base. Defense Secretary Lloyd Austin is actively engaged in discussions taking place at the White House about how to respond. ""On Jan. 28, three U.S. service members were killed and 25 injured from a one-way attack UAS that impacted at a base in northeast Jordan, near the Syria border. As a matter of respect for the families and in accordance with DoD policy, the identities of the servicemembers will be withheld until 24 hours after their next of kin have been notified,"" CENTCOM said in a statement. ""Updates will be provided as they become available,"" the statement added.  The White House said President Biden was briefed Sunday morning by Austin, National Security Advisor Jake Sullivan, and Principal Deputy National Security Advisor Jon Finer about the attack, which marked a significant escalation as it's the first time U.S. troops have been killed by enemy fire in the Middle East since the Israel-Hamas war began on Oct. 7. US WITHDRAWAL FROM SYRIA WOULD PUT 'WHOLE REGION AT RISK,' ALLOW IRAN TO 'SOW' MORE DISCORD, EXPERT WARNS U.S. troops long have used Jordan as a basing point, and the attack took place in northeast Jordan near the Syrian border.  Biden blasted ""radical Iran-backed militant groups"" in reacting to the attack. ""Today, America’s heart is heavy. Last night, three U.S. service members were killed – and many wounded – during an unmanned aerial drone attack on our forces stationed in northeast Jordan near the Syria border,"" he said. ""While we are still gathering the facts of this attack, we know it was carried out by radical Iran-backed militant groups operating in Syria and Iraq."" YEMEN’S HOUTHIS FIRE MISSILE TOWARD USS CARNEY, CENTCOM SAYS ""Jill and I join the families and friends of our fallen – and Americans across the country – in grieving the loss of these warriors in this despicable and wholly unjust attack,"" Biden continued. ""These service members embodied the very best of our nation: Unwavering in their bravery. Unflinching in their duty. Unbending in their commitment to our country – risking their own safety for the safety of their fellow Americans, and our allies and partners with whom we stand in the fight against terrorism. It is a fight we will not cease."" ""The three American service members we lost were patriots in the highest sense,"" the president said. ""And their ultimate sacrifice will never be forgotten by our nation. Together, we will keep the sacred obligation we bear to their families. We will strive to be worthy of their honor and valor. We will carry on their commitment to fight terrorism. And have no doubt – we will hold all those responsible to account at a time and in a manner our choosing.""  In the wake of the attack, Republicans condemned Biden's perceived inaction so far and some went further, accusing the president of appeasing Iran. ""Iran’s proxies have launched over 150 attacks on US troops since October, as the Iran-backed Houthis attack global shipping, and Iran-backed Hezbollah and Hamas attack our ally Israel. The Biden administration’s failed Middle East policy has destroyed our deterrence against adversaries in the Middle East. We need a major reset of our Middle East policy to protect our national security interests and restore deterrence,"" House Foreign Affairs Committee Chair Rep. Michael McCaul, R-Texas, said.  ""Enough is enough. The Biden administration’s appeasement of Iran must end. It’s time for clear and decisive action, and Iran must be held accountable for the malign activities of its proxies,"" Sen. Tim Scott, R-S.C., said in a statement obtained by Fox News Digital.  ""It’s long past time for President Biden to finally hold the terrorist Iranian regime and their extremist proxies accountable for the attacks they’ve carried out against U.S. and coalition forces,"" Rep. Mike Rogers, R-Ala., Chair of the House Armed Services Committee, said. Some 3,000 American troops typically are stationed in Jordan, according to the Associated Press.  The unnamed U.S. officials cited in several reports say the attack happened at Tower 22, a small outpost in northeast Jordan located close to Al-Tanf garrison in southeastern Syria, where U.S. forces have collaborated with local partners combating Islamic State militants. The Jordanian government is reportedly saying otherwise. Jordanian state television quoted Muhannad al Mubaidin, a government spokesperson, who said the attack happened outside the kingdom across the border in Syria. Reuters also cited al Mubaidin as telling Jordanian public broadcaster al Mamlaka television that the attack had targeted the U.S. Al-Tanf base in Syria. The conflicting information could not be immediately reconciled. Since Israel’s war on Hamas in the Gaza Strip began, U.S. troops in Iraq and Syria have faced drone and missile attacks on their bases, but Sunday's marked the first U.S. fatalities. Syria is still in the midst of a civil war and has long been a launchpad for Iranian-backed forces there, including the Lebanon-based terrorist organization Hezbollah. Iraq has multiple Iranian-backed Shiite militias operating there as well. Jordan, a staunch Western ally and a crucial power in Jerusalem for its oversight of holy sites there, is suspected of launching airstrikes in Syria to disrupt drug smugglers, including one that killed nine people this month, according to the AP. Fox News' Sarah Tobianski and the Associated Press contributed to this report.","2024-01-28 22:09:39","https://www.foxnews.com/politics/3-american-troops-killed-25-injured-attack-jordan-base-near-syria-border","Terrorism/Protest/Political Unrest/Riot"
"https://www.foxnews.com/politics/aoc-fundraises-off-pro-israel-group-aipacs-attack-her-squad-ally","AOC raising money by using pro-Israel group's attack on her 'Squad' ally","Rep. Alexandria Ocasio-Cortez, D-N.Y., is raising money by using political attacks against a top pro-Israel lobbying group in Washington. In an email sent to supporters Thursday evening, Ocasio-Cortez sounded off about the American Israel Public Affairs Committee (AIPAC) endorsing challenger George Latimer against Rep. Jamaal Bowman, D-N.Y., a fellow member of the leftist House group known as the ""Squad."" ""When right-wing megadonors attack one of us, they’re trying to silence our whole movement. And in this moment, standing strongly beside leaders calling for peace and humanity has never been more important,"" Ocasio-Cortez’s email says. ""My friend Jamaal Bowman just officially announced his campaign for re-election. Help us show that we have the people power to beat his AIPAC-backed opponent by splitting a grassroots donation between our campaigns."" UN'S TOP COURT ALLOWS ISRAEL TO KEEP FIGHTING IN GAZA, ORDERS IT TO ‘ADHERE TO THE GENOCIDE CONVENTION’ AIPAC works with lawmakers on both sides of the aisle and is known for helping facilitate bipartisan trips to Israel, including a trip in August led by House Minority Leader Hakeem Jeffries, D-N.Y. That group has recently clashed with hardliners in the Democratic Party who have been critical of Israel’s response to the Oct. 7 Hamas attack, as well as the Biden administration’s support for Israel. ""Jamaal’s opponent is an establishment, career politician — who yesterday was officially endorsed by AIPAC. The path to victory won’t be easy. AIPAC will launch millions of dollars of nasty attack ads,"" Ocasio-Cortez’s email states. EDUCATORS URGE LARGEST TEACHERS UNION IN US TO RESCIND SUPPORT FOR BIDEN UNTIL 'PERMANENT CEASE-FIRE' IN GAZA ""This is about justice. This is about community. This is about what we want the Democratic Party — and our democracy — to look like."" When asked for comment about Ocasio-Cortez's ad, an AIPAC spokesperson told Fox News Digital, ""We proudly have endorsed George Latimer, who is aligned with President Biden’s pro-Israel stand, in clear contrast to his opponent in this race. An extremist anti-Israel fringe will not deter us from engaging in the democratic process to help elect candidates who support the Jewish state in its fight against Hamas barbarism."" SOUTH AFRICA'S GENOCIDE CASE AGAINST ISRAEL SETS UP A HIGH-STAKES LEGAL BATTLE AT THE UN'S TOP COURT Westchester County executive George Latimer became the first non-incumbent AIPAC has endorsed this 2024 cycle. The group gave a statement to Jewish Insider on Thursday, saying, ""We are proud to endorse George Latimer who — in clear contrast to his opponent — is strongly committed to strengthening the U.S.-Israel relationship and standing by our ally as it fights Hamas terrorism."" Ocasio-Cortez called AIPAC an ""extremist organization"" last November after the group criticized her and the nine other House lawmakers who voted against a resolution affirming support for Israel’s response to Hamas. ""AIPAC endorsed scores of Jan 6th insurrectionists. They are no friend to American democracy. They are one of the more racist and bigoted PACs in Congress as well, who disproportionately target members of color,"" Ocasio-Cortez said on X at the time. ""They are an extremist organization that destabilizes US democracy.""","2024-01-28 14:30:54","https://www.foxnews.com/politics/aoc-fundraises-off-pro-israel-group-aipacs-attack-her-squad-ally","Terrorism/Protest/Political Unrest/Riot"
"https://www.foxnews.com/politics/aoc-says-biden-can-do-more-earn-votes-just-attack-trump","AOC says Biden 'can do more' to earn votes than just attack Trump","Rep. Alexandria Ocasio-Cortez, D-N.Y., says President Biden can ""do more"" to persuade voters to re-elect him, rather than focusing on attacking former President Trump. Ocasio-Cortez made the comment during a Sunday morning appearance on NBC's ""Meet the Press"" with host Kristen Welker. She argued that Biden should be more aggressive on providing free health care and college education for Americans. ""You have said in the past that it's not enough to Democrats to just talk about what they are running against,"" Welker began. ""Do you think, in this very moment, President Biden is doing a good enough job explaining to voters why they should vote for him and not just against former President Trump?"" ""I think we can certainly do more to be advancing our vision,"" Ocasio-Cortez responded. ""I believe we have a strong vision that we can run on."" UN'S TOP COURT ALLOWS ISRAEL TO KEEP FIGHTING IN GAZA, ORDERS IT TO ‘ADHERE TO THE GENOCIDE CONVENTION’ AOC then gave Biden some credit, referencing his pledge to codify abortion protections if Democrats hold the House, Senate and presidency. ""I think we can do more,"" she added, however. ""I think we need to be talking more about health care. Of course, me, as a progressive, I want to see the age of Medicare drop, whether it's to 50 as the president has discussed earlier or to zero, as is my preference."" EDUCATORS URGE LARGEST TEACHERS UNION IN US TO RESCIND SUPPORT FOR BIDEN UNTIL 'PERMANENT CEASE-FIRE' IN GAZA ""I believe we can do more. We can talk even more about the fact that public colleges and universities should be tuition-free or reduced,"" she added. Ocasio-Cortez went on to affirm that Biden is the strongest candidate for Democrats to put up against Trump, though she offered the caveat that he is the strongest in the current Democratic field. ALEXANDRIA OCASIO-CORTEZ BLASTS BIDEN OVER 'LURCH TO THE RIGHT': 'IT'S QUITE DANGEROUS' The current field includes just Marianne Williamson, a self-help author, and Rep. Dean Phillips, D-Minn., who launched his campaign in protest against the lack of a serious Democratic primary. Ocasio-Cortez has heavily criticized Biden in the past, accusing him of a ""lurch to the right"" in April last year. Prior to Biden announcing his re-election campaign, AOC had refused to say whether she would support him. ","2024-01-28 22:26:53","https://www.foxnews.com/politics/aoc-says-biden-can-do-more-earn-votes-just-attack-trump","Terrorism/Protest/Political Unrest/Riot"
"https://www.foxnews.com/politics/biden-only-cares-border-because-become-political-liability-rep-tom-emmer","Biden only cares about border because it has now become a 'political liability': Rep Tom Emmer","House Majority Whip Tom Emmer on Saturday claimed that President Biden is only interested in discussing border security, ""because it has now become a political liability for the White House.""  ""You’ve got an administration now that since they took office more than three years ago, they have completely opened the southern border through some 64 executive actions,"" Emmer told Fox News’ Neil Cavuto. ""They effectively undid all of the work that had been done by the previous administration to seal the border. You’ve got a record number. Over 300,000 came across the border in December.""  He also called claims that former President Trump has asked Republicans not to back a bipartisan Senate approved border deal false and is a narrative from someone who, ""wants to give cover to the [Biden] administration."" He said Republicans want to see the text of the bill to make sure that, ""what we do on the southern border is a substantive fix, not just words.""  FLORIDA GOV RON DESANTIS CALLS BIDEN BORDER DEAL A ‘FARCE,' SAYS IT WILL WORSEN MIGRANT CRISIS Emmer posited that reinstating Trump’s Remain in Mexico policy would stop ""70% of the flow across our Southern Border overnight,"" adding that ""catch and release"" should also be removed.  After Cavuto pointed out that some conservatives have suggested, ""some deal is better than no deal,"" Emmer said, ""The only reason President Biden is even interested in discussing this issue is because it has now become a political liability for the White House.""  BIDEN PROMISES TO ‘SHUT DOWN’ SOUTHERN BORDER IF CONGRESS APPROVES BILL GOP CLAIMS WOULD ‘INCENTIVIZE ILLEGAL ALIENS’  Emmer balked at a border security statement the president released on Friday that said the proposed bill would give him ""emergency authority to shut down the border when it becomes overwhelmed,"" which he said he would do right after signing it.  ""If you’re giving the president additional parole authority to admit up to 50,000 people a year, if you’re doing the 5,000 plus one on the border over a certain period of time and giving them discretion and if you’re not ending catch and release, if you’re not restoring Remain in Mexico, I’m going to have a very difficult time getting the votes that are necessary even if it comes to the floor,"" Emmer explained.  ""Donald Trump secured the border when he was in the White House, Neil,"" he added. ""This administration has undone all of the great work that was done.""  CLICK HERE TO GET THE FOX NEWS APP House Speaker Mike Johnson also suggested on Friday that the bill could be ""dead on arrival.""","2024-01-28 04:58:07","https://www.foxnews.com/politics/biden-only-cares-border-because-become-political-liability-rep-tom-emmer","Terrorism/Protest/Political Unrest/Riot"
"https://www.foxnews.com/politics/brazen-attack-trump-biden-3-us-services-members-killed-iran-backed-militia","'Brazen attack': Trump blasts Biden after 3 US service members killed by Iran-backed militia","Former President Trump had choice words for the Biden administration after three U.S. service members were killed and at least 25 others were injured in a drone attack on an outpost in northeast Jordan near the Syrian border on Sunday. ""The drone attack on a U.S. Military Installation in Jordan, killing 3 American Servicemembers, and wounding many more, marks a horrible day for America. My most profound sympathies go to the Families of the Brave Servicemembers (sic) we have lost,"" Trump wrote on his Truth Social page. He continued his first part of a three-part series by asking for all Americans to join him in praying for those who were wounded and calling out President Biden and his administration. ""This brazen attack on the United States is yet another horrific and tragic consequence of Joe Biden’s weakness and surrender,"" Trump continued. ""Three years ago, Iran was weak, broke, and totally under control. Thanks to my Maximum Pressure policy, the Iranian Regime could barely scrape two dollars together to fund their terrorist proxies. Then Joe Biden came in and gave Iran billions of dollars, which the Regime has used to spread bloodshed and carnage throughout the Middle East."" 3 AMERICAN TROOPS KILLED, 25 INJURED IN ATTACK ON JORDAN BASE NEAR SYRIA BORDER A senior U.S. defense official told Fox News the injury toll could rise to higher than just 25 Americans. ""This attack would NEVER have happened if I was President, not even a chance - Just like the Iranian-backed Hamas attack on Israel would never have happened, the War in Ukraine would never have happened, and we would right now have Peace throughout the World. Instead, we are on the brink of World War 3,"" Trump wrote. In the wake of the attack, Republicans condemned Biden's perceived inaction so far and some went further, accusing the president of appeasing Iran. US WITHDRAWAL FROM SYRIA WOULD PUT 'WHOLE REGION AT RISK,' ALLOW IRAN TO 'SOW' MORE DISCORD, EXPERT WARNS ""Enough is enough. The Biden administration’s appeasement of Iran must end. It’s time for clear and decisive action, and Iran must be held accountable for the malign activities of its proxies,"" Sen. Tim Scott, R-S.C., said in a statement obtained by Fox News Digital.  ""It’s long past time for President Biden to finally hold the terrorist Iranian regime and their extremist proxies accountable for the attacks they’ve carried out against U.S. and coalition forces,"" Rep. Mike Rogers, R-Ala., chair of the House Armed Services Committee, said in a statement.  Trump echoed the remarks of other Republicans, saying the day was further proof a change needs to be made. TRUMP ADMIN CUT FUNDING TO UN AGENCY NOW ACCUSED OF PARTICIPATING IN HAMAS ATTACK ‘FOR REASON’: REP MCCAUL ""This terrible day is yet more proof that we need an immediate return to PEACE THROUGH STRENGTH, so that there will be no more chaos, no more destruction, and no more loss of precious American lives. Our Country cannot survive with Joe Biden as Commander in Chief,"" Trump concluded. This attack marked the first time U.S. troops have been killed by enemy fire in the Middle East since the Israel-Hamas war began on Oct. 7.  Fox News' Sarah Tobianski contributed to this story.","2024-01-29 04:14:40","https://www.foxnews.com/politics/brazen-attack-trump-biden-3-us-services-members-killed-iran-backed-militia","Others"
